"database_identifier"	"chemical_formula"	"smiles"	"InChI Code"	"metabolite_identification"	"HMDB_ID"	"PubChem_CID"	"KEGG_ID"	"METLIN_ID"	"synth_XOM_001"	"synth_XOM_002"	"synth_XOM_003"	"synth_XOM_004"	"synth_XOM_005"	"synth_XOM_006"	"synth_XOM_007"	"synth_XOM_008"	"synth_XOM_009"	"synth_XOM_010"	"synth_XOM_011"	"synth_XOM_012"	"synth_XOM_013"	"synth_XOM_014"	"synth_XOM_015"	"synth_XOM_016"	"synth_XOM_017"	"synth_XOM_018"	"synth_XOM_019"	"synth_XOM_020"	"synth_XOM_021"	"synth_XOM_022"	"synth_XOM_023"	"synth_XOM_024"	"synth_XOM_025"	"synth_XOM_026"	"synth_XOM_027"	"synth_XOM_028"	"synth_XOM_029"	"synth_XOM_030"	"synth_XOM_031"	"synth_XOM_032"	"synth_XOM_033"	"synth_XOM_034"	"synth_XOM_035"	"synth_XOM_036"	"synth_XOM_037"	"synth_XOM_038"	"synth_XOM_039"	"synth_XOM_040"	"synth_XOM_041"	"synth_XOM_042"	"synth_XOM_043"	"synth_XOM_044"	"synth_XOM_045"	"synth_XOM_046"	"synth_XOM_047"	"synth_XOM_048"	"synth_XOM_049"	"synth_XOM_050"	"synth_XOM_051"	"synth_XOM_052"	"synth_XOM_053"	"synth_XOM_054"	"synth_XOM_055"	"synth_XOM_056"	"synth_XOM_057"	"synth_XOM_058"	"synth_XOM_059"	"synth_XOM_060"	"synth_XOM_061"	"synth_XOM_062"	"synth_XOM_063"	"synth_XOM_064"	"synth_XOM_065"	"synth_XOM_066"	"synth_XOM_067"	"synth_XOM_068"	"synth_XOM_069"	"synth_XOM_070"	"synth_XOM_071"	"synth_XOM_072"	"synth_XOM_073"	"synth_XOM_074"	"synth_XOM_075"	"synth_XOM_076"	"synth_XOM_077"	"synth_XOM_078"	"synth_XOM_079"	"synth_XOM_080"	"synth_XOM_081"	"synth_XOM_082"	"synth_XOM_083"	"synth_XOM_084"	"synth_XOM_085"	"synth_XOM_086"	"synth_XOM_087"	"synth_XOM_088"	"synth_XOM_089"	"synth_XOM_090"	"synth_XOM_091"	"synth_XOM_092"	"synth_XOM_093"	"synth_XOM_094"	"synth_XOM_095"	"synth_XOM_096"	"synth_XOM_097"	"synth_XOM_098"	"synth_XOM_099"	"synth_XOM_100"
"CHEBI:16865"	"NA"	"C(CC(=O)O)CN"	"InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)"	"Gamma-aminobutyric acid"	"HMDB0000112"	"119"	"C00334"	"-"	"0.036518758"	"0.032742664"	"0.031564476"	"0.048387929"	"0.03927829"	"0.046741148"	"0.049628952"	"0.037519626"	"0.011814534"	"0.022153397"	"0.032786756"	"0.067390405"	"0.019615939"	"0.032422506"	"0.023879647"	"0.024396205"	"0.02914653"	"0.027971322"	"0.055817537"	"0.034467435"	"0.029097837"	"0.007187382"	"0.022735493"	"0.030914237"	"0.01582671"	"0.046336478"	"0.032119514"	"0.02183981"	"0.019028453"	"0.044080271"	"0.025733055"	"0.030537111"	"0.040169885"	"0.022487341"	"0.028856749"	"0.017410711"	"0.025535877"	"0.013778275"	"0.013778275"	"0.027106836"	"0.02122317"	"0.027971322"	"0.02957518"	"0.016103802"	"0.034164679"	"0.022663329"	"0.044318565"	"0.02064573"	"0.01831958"	"0.048334515"	"0.004675722"	"0.046226171"	"0.039835921"	"0.037002904"	"0.034307129"	"0.017410711"	"0.012461959"	"0.022487341"	"0.018475705"	"0.049020992"	"0.022903442"	"0.026614283"	"0.014809661"	"0.014660769"	"0.03092756"	"0.045370786"	"0.013473817"	"0.036032213"	"0.021339465"	"0.03791588"	"0.034307129"	"0.054783788"	"0.017085057"	"0.027412092"	"0.033811323"	"0.051676561"	"0.037002904"	"0.036032213"	"0.033322208"	"0.017506368"	"0.042003531"	"0.011394987"	"0.046226171"	"0.049872233"	"0.027971322"	"0.054620469"	"0.027192261"	"0.028081851"	"0.037002904"	"0.015260148"	"0.064799413"	"0.016521584"	"0.010047266"	"0.029126619"	"0.041555684"	"0.068172665"	"0.032786756"	"0.039220738"	"0.05618407"	"0.073198835"
"CHEBI:16856"	"NA"	"C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N"	"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1"	"Glutathione"	"HMDB0000125"	"124886"	"C00051"	"-"	"0.029435277"	"0.037897942"	"0.017971417"	"0.019623554"	"0.030225655"	"0.02278603"	"0.03713927"	"0.024040104"	"0.027940909"	"0.019454036"	"0.027126055"	"0.026115388"	"0.023834824"	"0.018327735"	"0.028839014"	"0.050933996"	"0.029478602"	"0.011598425"	"0.032828839"	"0.023068661"	"0.020237958"	"0.008898057"	"0.011399084"	"0.02479322"	"0.021401331"	"0.02999807"	"0.028804628"	"0.0391766"	"0.03982146"	"0.041921595"	"0.028593967"	"0.02429982"	"0.03257447"	"0.01671166"	"0.020931415"	"0.012541038"	"0.017935117"	"0.023068661"	"0.039726032"	"0.00993154"	"0.020779892"	"0.00814843"	"0.034252445"	"0.024331549"	"0.035799014"	"0.032729777"	"0.017053705"	"0.018231316"	"0.043929656"	"0.02608801"	"0.040455185"	"0.018280913"	"0.015692206"	"0.039677313"	"0.006195158"	"0.035042305"	"0.025321591"	"0.017272275"	"0.031368914"	"0.008074097"	"0.027940909"	"0.053379958"	"0.033937001"	"0.024485224"	"0.030267635"	"0.024803348"	"0.024131384"	"0.023658355"	"0.039662719"	"0.038572746"	"0.038894484"	"0.026243374"	"0.025031877"	"0.039642684"	"0.032271397"	"0.019866838"	"0.011255761"	"0.018231316"	"0.029402146"	"0.031198671"	"0.027053068"	"0.015059947"	"0.039677313"	"0.032828839"	"0.011406943"	"0.02894362"	"0.05625465"	"0.0179184"	"0.02429982"	"0.015752615"	"0.023489089"	"0.025680201"	"0.01509844"	"0.029037579"	"0.019200126"	"0.062534229"	"0.022946112"	"0.024836712"	"0.020779892"	"0.017846143"
"CHEBI:15428"	"NA"	"NCC(O)=O"	"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)"	"Glycine"	"HMDB0000123"	"750"	"C00037"	"20"	"7.9154702"	"9.8546563"	"4.3580153"	"6.4479129"	"6.8839222"	"6.9244443"	"5.7518883"	"8.6928552"	"8.8985721"	"7.9034994"	"3.763989"	"7.3677288"	"16.7257767"	"5.8918273"	"8.9027675"	"7.1050879"	"7.459532"	"6.801556"	"5.290722"	"14.9686044"	"6.0172636"	"10.3264422"	"9.8610007"	"12.7141468"	"10.9362506"	"6.4030859"	"4.4259179"	"6.6586301"	"4.6693202"	"8.2902561"	"4.4459895"	"6.1654122"	"6.3698628"	"5.9013539"	"11.5081568"	"8.2699689"	"7.8270787"	"3.1951819"	"8.5429312"	"7.1795179"	"6.9101006"	"11.6357463"	"4.4808642"	"10.6359882"	"9.8362655"	"9.9763369"	"11.8077736"	"7.7606721"	"6.1233871"	"10.2770819"	"9.9763369"	"6.1449915"	"8.9080234"	"10.476238"	"7.2371542"	"5.0194084"	"5.854154"	"12.5038344"	"5.5071845"	"6.857268"	"13.7041357"	"17.77608"	"5.0297139"	"9.0767322"	"6.1654122"	"9.86911"	"7.3273677"	"6.1642729"	"8.6598989"	"5.5332403"	"9.4273074"	"8.0937168"	"12.4889167"	"6.7850986"	"8.2790035"	"7.3259376"	"17.89004"	"7.7706599"	"6.4584889"	"10.9052446"	"8.0937168"	"7.6374713"	"11.1719404"	"5.9013539"	"9.2860291"	"9.3764537"	"6.8465431"	"9.8032401"	"3.4585913"	"3.266241"	"5.6325233"	"3.5684774"	"5.8918273"	"4.0222479"	"1.3240553"	"1.5394666"	"3.4265957"	"7.3207769"	"2.8123852"	"10.2770819"
"CHEBI:17201"	"NA"	"NCC(=O)NCC(O)=O"	"InChI=1S/C4H8N2O3/c5-1-3(7)6-2-4(8)9/h1-2,5H2,(H,6,7)(H,8,9)"	"Glycylglycine"	"HMDB0011733"	"11163"	"C02037"	"NA"	"5.4508923"	"2.3036529"	"7.8838874"	"6.108296"	"4.3502971"	"8.4716975"	"2.540172"	"9.0033924"	"1.3989439"	"6.1101633"	"8.5236865"	"3.596066"	"7.6905885"	"3.0643293"	"2.8569305"	"4.8911153"	"4.53014"	"4.2770977"	"4.493496"	"6.6502894"	"3.8664382"	"1.3741616"	"4.1567423"	"6.5816804"	"5.2105917"	"6.8493685"	"3.9767441"	"4.873137"	"3.931155"	"8.3326553"	"5.7284344"	"3.6387001"	"12.4793932"	"5.412607"	"6.0418094"	"2.9470215"	"4.2361154"	"5.3877212"	"5.3440403"	"4.2766703"	"8.4005769"	"1.200747"	"3.0325113"	"4.2329247"	"5.188876"	"5.2545577"	"2.3866718"	"4.0230836"	"3.596066"	"5.5744716"	"7.3131376"	"4.6439863"	"6.4311426"	"6.4415672"	"6.4295756"	"1.7174352"	"8.3866477"	"4.6495055"	"3.3034764"	"2.0089526"	"3.2390971"	"6.5043591"	"7.2033411"	"2.8828603"	"2.1482924"	"3.8984835"	"5.4566177"	"6.0030237"	"3.6236243"	"9.8222251"	"5.6932071"	"2.6221381"	"2.8308924"	"4.1513029"	"3.946755"	"2.1482924"	"2.447344"	"7.540607"	"5.50124"	"3.946755"	"4.3566879"	"4.0029738"	"6.2761364"	"3.5858131"	"9.3079979"	"5.9651704"	"5.75166"	"1.718155"	"6.4415672"	"3.29677"	"3.5404666"	"4.7675631"	"3.1095326"	"5.2105917"	"2.929504"	"2.5287976"	"7.904277"	"3.6510482"	"0.8401451"	"5.1863772"
"CHEBI:356660"	"NA"	"NCC(=O)N1CCCC1C(O)=O"	"InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)"	"Glycylproline"	"HMDB0000721"	"79101"	"-"	"5689"	"1.2657323"	"3.0872417"	"3.7308833"	"2.4908645"	"2.1460741"	"1.7929704"	"4.3261863"	"2.9604331"	"2.3879542"	"3.302206"	"4.3234161"	"2.8552504"	"3.6023714"	"2.2337309"	"1.2831189"	"3.7017381"	"3.8171152"	"3.530062"	"4.3234161"	"2.0606964"	"3.9938111"	"4.3621579"	"1.9023884"	"2.1528194"	"3.5443054"	"6.1757969"	"5.1030319"	"4.8491041"	"1.4071244"	"1.9088581"	"1.8595638"	"3.559925"	"2.637323"	"1.9574855"	"2.8886999"	"2.0189004"	"1.2657323"	"3.1314525"	"6.4783323"	"4.4539767"	"4.6525907"	"3.6396604"	"4.0173518"	"1.2190097"	"4.3969851"	"3.622355"	"1.454256"	"4.1027496"	"3.342526"	"3.119911"	"1.7355737"	"6.8551238"	"0.2182369"	"3.9219042"	"4.1518165"	"2.1460741"	"1.632398"	"2.1659548"	"4.126935"	"1.7715388"	"2.4908645"	"2.4111603"	"2.6297962"	"4.384848"	"4.9762013"	"3.2712839"	"1.6974465"	"2.6655968"	"2.6950045"	"3.5293155"	"1.6543635"	"4.8878633"	"2.5982845"	"3.263108"	"1.7700011"	"2.032929"	"4.3969851"	"6.747342"	"1.9896171"	"1.9074401"	"2.2710005"	"1.4026738"	"3.3978231"	"2.8795414"	"3.2111068"	"1.5830882"	"2.4592503"	"4.3669216"	"1.4918754"	"1.4026738"	"1.5836714"	"3.3573949"	"2.6902104"	"3.1768975"	"2.8904702"	"2.4592503"	"4.3027082"	"3.6425187"	"3.0759702"	"2.3666713"
"CHEBI:17443"	"NA"	"N[C@@H](CCCCNC(N)=O)C(O)=O"	"InChI=1S/C7H15N3O3/c8-5(6(11)12)3-1-2-4-10-7(9)13/h5H,1-4,8H2,(H,11,12)(H3,9,10,13)/t5-/m0/s1"	"Homocitrulline"	"HMDB0000679"	"65072"	"C02427"	"46"	"0.033827267"	"0.182597981"	"0.096526504"	"0.080278715"	"0.159913974"	"0.210598367"	"0.120408102"	"0.14813067"	"0.229658517"	"0.064802197"	"0.093174775"	"0.082430738"	"0.136416047"	"0.253544054"	"0.135140646"	"0.097072324"	"0.091788827"	"0.150443501"	"0.097334443"	"0.103914447"	"0.133185238"	"0.092019391"	"0.230257606"	"0.135665289"	"0.270913971"	"0.167586984"	"0.257563975"	"0.113376128"	"0.06222218"	"0.056308187"	"0.070190991"	"0.232992567"	"0.086335595"	"0.138165002"	"0.221280708"	"0.069549895"	"0.087226815"	"0.132846728"	"0.14831741"	"0.087248622"	"0.083710123"	"0.171985818"	"0.159779447"	"0.201971642"	"0.0890703"	"0.158573277"	"0.256749659"	"0.067394609"	"0.09448702"	"0.08476516"	"0.087058909"	"0.197697375"	"0.164687225"	"0.165425229"	"0.079954424"	"0.15002729"	"0.230257606"	"0.104969307"	"0.116335213"	"0.31534115"	"0.126717763"	"0.193330987"	"0.174158139"	"0.134287755"	"0.089121528"	"0.160142052"	"0.164452895"	"0.364798578"	"0.087248622"	"0.192748357"	"0.161310555"	"0.048555379"	"0.094225172"	"0.284454229"	"0.041131508"	"0.122392878"	"0.18737103"	"0.060282967"	"0.102731469"	"0.101627755"	"0.108558526"	"0.207822809"	"0.204756898"	"0.066397511"	"0.223892354"	"0.292645002"	"0.363230246"	"0.073129627"	"0.264944067"	"0.140232901"	"0.108517507"	"0.581068138"	"0.106444612"	"0.102216107"	"0.130816893"	"0.16366106"	"0.193330987"	"0.172897624"	"0.120458151"	"0.276675384"
"CHEBI:17588"	"NA"	"C(CS)C(C(=O)O)N"	"InChI=1S/C4H9NO2S/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)"	"Homocysteine"	"HMDB0000742"	"91552"	"C00155"	"-"	"0.054907969"	"0.088512331"	"0.089802957"	"0.063678354"	"0.102913947"	"0.193488836"	"0.104480941"	"0.051774992"	"0.132149331"	"0.136257559"	"0.054415341"	"0.097786894"	"0.088039965"	"0.076487484"	"0.15830683"	"0.068064133"	"0.071473048"	"0.127778902"	"0.142589592"	"0.056286938"	"0.105200924"	"0.051014599"	"0.102508191"	"0.061780315"	"0.142537179"	"0.098088332"	"0.084399542"	"0.059119787"	"0.044749367"	"0.044183238"	"0.110833909"	"0.075239953"	"0.129422444"	"0.132897941"	"0.102151791"	"0.068180571"	"0.055040478"	"0.087684095"	"0.184484402"	"0.088230765"	"0.056417423"	"0.629073477"	"0.030025604"	"0.207769142"	"0.145092903"	"0.096986434"	"0.092342303"	"0.111270834"	"0.129410005"	"0.055895583"	"0.112604061"	"0.16958704"	"0.086851479"	"0.580835301"	"0.132897941"	"0.134670069"	"0.107685257"	"0.048177762"	"0.026467557"	"0.084759414"	"0.073843125"	"0.102333904"	"0.157677037"	"0.034483129"	"0.138823367"	"0.11626696"	"0.055064015"	"0.112604061"	"0.112580282"	"0.078519744"	"0.126325404"	"0.356731555"	"0.077087562"	"0.111040226"	"0.137802035"	"0.176908754"	"0.11626696"	"0.060863434"	"0.116330483"	"0.099447255"	"0.077087562"	"0.087104639"	"0.075239953"	"0.214072289"	"0.097233999"	"0.078438326"	"0.068174531"	"0.091379282"	"0.132164602"	"0.099609205"	"0.351791892"	"0.02857515"	"0.096035388"	"0.172262734"	"0.026467557"	"0.126152655"	"0.082382452"	"0.069847052"	"0.115172204"	"0.193488836"
"CHEBI:18040"	"NA"	"NC[C@H](O)CC[C@H](N)C(O)=O"	"InChI=1S/C6H14N2O3/c7-3-4(9)1-2-5(8)6(10)11/h4-5,9H,1-3,7-8H2,(H,10,11)/t4-,5+/m1/s1"	"Hydroxylysine"	"HMDB0000450"	"3032849"	"C16741"	"5439"	"0.12225748"	"0.10435818"	"0.5398929"	"0.19103602"	"0.03057917"	"0.09971049"	"0.20927539"	"0.11471035"	"0.0980969"	"0.89790644"	"0.10710302"	"0.05848609"	"0.28668768"	"0.05693239"	"0.09050997"	"0.32397459"	"0.10498503"	"0.08419022"	"0.10922254"	"0.07406416"	"0.30558052"	"1.09662858"	"0.07932151"	"0.11435257"	"0.01041068"	"1.14926098"	"0.37895062"	"0.16326649"	"0.04575916"	"0.40543041"	"0.12877971"	"0.07035515"	"0.57119305"	"0.18914803"	"0.10059137"	"0.15754889"	"0.10533239"	"0.19456452"	"0.23876979"	"0.23777885"	"0.35785307"	"0.18426676"	"0.05414061"	"0.07077232"	"0.16173818"	"0.46644028"	"0.90443816"	"0.17631349"	"0.33792154"	"0.32397459"	"0.29750204"	"0.16528382"	"0.2789833"	"0.06291026"	"0.30155608"	"0.1407095"	"0.1237541"	"0.08904119"	"0.21787629"	"0.33792154"	"0.09116905"	"0.89790644"	"0.50749894"	"0.44522388"	"0.30790413"	"0.44522388"	"0.14121235"	"0.28812695"	"0.27557073"	"0.0812508"	"0.077314"	"0.12616797"	"0.3350277"	"0.52171285"	"0.1405646"	"0.18321188"	"0.28211116"	"1.16866107"	"0.0801757"	"0.08298648"	"0.23385829"	"0.1108222"	"0.09006738"	"0.06888144"	"0.1302538"	"0.50774476"	"0.1956969"	"0.3174296"	"0.09548811"	"0.24760776"	"0.10821664"	"0.10958052"	"0.1698616"	"0.1061084"	"0.1594326"	"0.12973107"	"0.15754889"	"0.43104605"	"0.10510245"	"0.30147237"
"CHEBI:37024"	"NA"	"NC(CCCC(O)=O)C(O)=O"	"InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)"	"2-aminoadipic acid"	"HMDB0000510"	"469"	"C00956"	"5496"	"0.18292138"	"0.1801691"	"0.39229584"	"0.51235865"	"0.27989425"	"0.24375559"	"0.39854075"	"0.21281792"	"0.08353886"	"0.1478028"	"0.54651095"	"0.21488836"	"0.23394813"	"0.18265118"	"0.48933766"	"0.25965943"	"0.42583578"	"0.26048885"	"0.6175694"	"0.46018017"	"0.44777151"	"1.30582008"	"0.38563422"	"0.66918774"	"0.38778744"	"0.45945672"	"0.18910944"	"0.20808705"	"0.16633114"	"0.26666301"	"0.2370376"	"0.74931131"	"0.24554035"	"0.19151801"	"0.50013955"	"0.21492833"	"0.19510902"	"0.23394813"	"0.24497625"	"0.15498184"	"0.27223353"	"0.24951321"	"0.42119102"	"0.61907565"	"0.49496627"	"NA"	"0.17188867"	"0.27737745"	"0.1741299"	"0.76739276"	"0.24044935"	"0.34985695"	"0.51142384"	"0.58929362"	"0.32038723"	"0.37107119"	"0.10874238"	"0.52007974"	"0.34956393"	"0.30633354"	"0.61724819"	"0.2612504"	"0.42119102"	"0.16988481"	"0.4426082"	"0.24529881"	"0.12307552"	"0.20794284"	"0.6308832"	"0.13392956"	"0.50610406"	"0.11672849"	"0.18014461"	"0.26539349"	"0.20297469"	"0.31517833"	"0.49194776"	"0.26055499"	"0.07446398"	"0.75740983"	"0.30633354"	"0.17025043"	"0.40415018"	"0.27267616"	"0.45961585"	"0.52346988"	"0.2074398"	"0.29877427"	"0.32434729"	"0.52840571"	"1.13173261"	"0.28430687"	"0.63341142"	"0.59488302"	"0.27019086"	"0.34430525"	"0.31650658"	"0.34503876"	"0.27029661"	"0.27148434"
"CHEBI:18095"	"NA"	"O[C@H]1CN[C@@H](C1)C(O)=O"	"InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1"	"4-hydroxyproline"	"HMDB0000725"	"5810"	"C01157"	"257"	"0.190162017"	"0.130523897"	"0.283644976"	"0.278428577"	"0.146365166"	"0.226533915"	"0.222361873"	"0.209394594"	"0.169560073"	"0.209263372"	"0.115349117"	"0.058584259"	"0.106102826"	"0.336941821"	"0.137708321"	"0.109308045"	"0.176645909"	"0.126352366"	"0.178155586"	"0.082019324"	"0.104513674"	"0.174436399"	"0.091425143"	"0.183093432"	"0.170301145"	"0.173194063"	"0.07650706"	"0.135434066"	"0.095975765"	"0.117262893"	"0.153106589"	"0.339673005"	"0.369916839"	"0.208331616"	"0.133165163"	"0.15861091"	"0.123551832"	"0.140672182"	"0.393136348"	"0.144506904"	"0.07650706"	"0.258781704"	"0.084034718"	"0.09645979"	"0.114837387"	"0.185791841"	"0.169568017"	"0.128105836"	"0.203849119"	"0.100631336"	"0.08853668"	"0.253797902"	"0.179011932"	"0.136895097"	"0.114895964"	"0.087759967"	"0.395999661"	"0.025920365"	"0.227535037"	"0.332436682"	"0.084681928"	"0.610261191"	"0.071160957"	"0.154631543"	"0.102902994"	"0.118009741"	"0.137591008"	"0.219146067"	"0.311064393"	"0.173104436"	"0.277195954"	"0.148886738"	"0.189046896"	"0.147071261"	"0.096569497"	"0.220531111"	"0.045743156"	"0.099476209"	"0.114252809"	"0.193926309"	"0.064530468"	"0.18427077"	"0.150025296"	"0.125747366"	"0.110937003"	"0.010051167"	"0.104111899"	"0.060058123"	"0.147147882"	"0.238101795"	"0.096668322"	"0.506697789"	"0.115282194"	"0.236620296"	"0.199666745"	"0.076243696"	"0.1514806"	"0.31649733"	"0.212563758"	"0.157677744"
"CHEBI:16977"	"NA"	"C[C@H](N)C(O)=O"	"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1"	"Alanine"	"HMDB0000161"	"5950"	"C00041"	"-"	"2.4758292"	"4.3227711"	"2.9455007"	"2.6105722"	"4.0762705"	"4.4603122"	"1.9350892"	"3.4923063"	"2.1686478"	"2.2206614"	"1.4935868"	"0.3377395"	"2.4481975"	"2.3761744"	"2.5392551"	"3.1332796"	"4.3530924"	"1.7485478"	"4.2748012"	"1.5297658"	"3.0467341"	"3.0832598"	"4.1840334"	"2.2775559"	"3.4923063"	"1.8858273"	"2.4350286"	"1.7673456"	"5.6494053"	"4.4603122"	"4.4350535"	"1.3179879"	"3.0462139"	"1.2148915"	"1.8812394"	"2.2694638"	"3.0804528"	"3.0372914"	"1.0837753"	"3.203736"	"3.0749735"	"0.3377395"	"1.1114433"	"5.4437883"	"1.0049004"	"4.8194954"	"5.0643615"	"3.6638328"	"1.6124067"	"1.8729603"	"5.8859204"	"3.2032566"	"5.4904355"	"4.5052054"	"5.0636867"	"1.3405107"	"1.9619744"	"3.2234541"	"3.4177624"	"4.9990715"	"9.8088006"	"3.9220191"	"1.1533725"	"3.4734981"	"4.2210439"	"2.1598644"	"2.4317816"	"1.9282049"	"4.7352804"	"2.2932918"	"2.5354597"	"2.2565596"	"2.2327089"	"3.0477584"	"2.4433724"	"3.8037152"	"2.9734295"	"3.0287506"	"2.2455584"	"4.1221771"	"2.2932918"	"4.4306818"	"1.0048567"	"1.9865497"	"3.1514746"	"1.0825015"	"2.4763898"	"3.2774011"	"5.0636867"	"1.9613344"	"2.9771744"	"2.1823064"	"1.5812276"	"2.5420987"	"4.5152648"	"3.0526232"	"3.5077526"	"1.7548858"	"3.1329476"	"2.9981504"
"CHEBI:35619"	"NA"	"CC[C@@H](C(=O)O)N"	"InChI=1S/C4H9NO2/c1-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m0/s1"	"Alpha-aminobutyric acid"	"HMDB0000452"	"80283"	"C02356"	"12"	"0.22981554"	"0.32363226"	"0.05295031"	"0.09225354"	"0.15515846"	"0.02522049"	"0.18782973"	"0.18658925"	"0.05913779"	"0.28846063"	"0.0461804"	"0.1972687"	"0.08776154"	"0.17358083"	"0.12019029"	"0.27610004"	"0.19914629"	"0.13723699"	"0.28966718"	"0.40294501"	"0.21616986"	"0.27500074"	"0.10919728"	"0.16700183"	"0.10347827"	"0.21722709"	"0.12019029"	"0.05457229"	"0.07356206"	"0.04664773"	"0.11297364"	"0.09201177"	"0.0703597"	"0.25244468"	"0.13990203"	"0.04106247"	"0.22192921"	"0.23794779"	"0.06391961"	"0.24893253"	"0.17358083"	"0.13287477"	"0.40899123"	"0.16701745"	"0.20772408"	"0.29564953"	"0.25474454"	"0.0934838"	"0.19223561"	"0.11764627"	"0.26488596"	"0.10078217"	"0.1459867"	"0.22192921"	"0.16109608"	"0.07798099"	"0.15856775"	"0.14909077"	"0.10167348"	"0.11312208"	"0.23375673"	"0.21259227"	"0.15414876"	"0.13179184"	"0.10056447"	"0.17372253"	"0.1188012"	"0.19360996"	"0.10056447"	"0.43243638"	"0.05618598"	"0.42044739"	"0.30894087"	"0.32188761"	"0.07906975"	"0.05891991"	"0.1987146"	"0.15054963"	"0.10190884"	"0.05941663"	"0.16566377"	"0.14393804"	"0.32710488"	"0.15441235"	"0.16402903"	"0.22934335"	"0.17358083"	"0.2819676"	"0.04194894"	"0.3325387"	"0.11079212"	"0.23602757"	"0.20092596"	"0.26388098"	"0.06815904"	"0.17286944"	"0.20753652"	"0.26064687"	"0.29520437"	"0.31488678"
"CHEBI:16467"	"NA"	"N[C@@H](CCCNC(N)=N)C(O)=O"	"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1"	"Arginine"	"HMDB0000517"	"6322"	"C00062"	"5502"	"0.56072042"	"1.1207957"	"0.40936511"	"0.37680014"	"0.6338969"	"1.01025979"	"0.88264129"	"0.36602174"	"0.60162753"	"0.58318362"	"0.7811975"	"0.30145252"	"0.54427027"	"0.76832295"	"0.24287028"	"0.26664189"	"0.45471734"	"0.76832295"	"0.92977322"	"0.44335691"	"0.15539487"	"0.68752375"	"0.48783763"	"0.1540895"	"0.6794009"	"0.70589362"	"0.31256424"	"0.66528785"	"1.10942344"	"0.42170568"	"1.07396453"	"0.65501957"	"0.95655325"	"0.31308233"	"0.5129011"	"0.16875784"	"0.7119271"	"1.15383537"	"0.58338176"	"1.42740616"	"0.50543987"	"0.70379568"	"0.6858838"	"0.78142834"	"0.50473614"	"0.73501572"	"0.28255718"	"0.48860667"	"0.72544212"	"0.23867131"	"0.98730033"	"0.37001418"	"0.43782547"	"0.39155784"	"0.73532461"	"0.50543987"	"0.6531641"	"0.81933783"	"0.68788607"	"0.92289354"	"0.50152897"	"0.44703986"	"0.41171744"	"1.56766787"	"0.70827998"	"0.34485222"	"0.61331207"	"0.6276926"	"0.39370053"	"0.50423565"	"0.70544813"	"0.64811837"	"0.46539388"	"0.7432497"	"0.38050631"	"1.04840227"	"0.71357191"	"0.91351737"	"0.44896478"	"0.44614951"	"0.59913066"	"0.98730033"	"0.25504534"	"0.47766008"	"1.18204707"	"0.29358186"	"0.52939921"	"0.3921564"	"0.56338615"	"0.30932472"	"0.85056771"	"0.36404607"	"0.32118177"	"0.3668064"	"0.42170568"	"0.4894051"	"0.75916398"	"0.59432153"	"0.56338615"	"0.64227652"
